"FileName","ChangeChurn"
"Resources.cmap.EUC-H","1"
"Resources.cmap.EUC-V","1"
"src.main.resources.Resources.cmap.GBK-EUC-V","1"
"src.main.resources.Resources.cmap.GBK-EUC-H","1"
"Resources.cmap.Adobe-Korea1-2","1"
"Resources.cmap.KSCms-UHC-UCS2","1"
"src.main.resources.Resources.cmap.GBK2K-V","1"
"src.main.resources.Resources.cmap.90pv-RKSJ-H","1"
"src.main.resources.Resources.cmap.GBK2K-H","1"
"Resources.cmap.Adobe-Japan1-4","1"
"src.main.resources.Resources.cmap.GBK-EUC-UCS2","1"
"src.main.resources.Resources.cmap.GBKp-EUC-H","1"
"Resources.cmap.GBK-EUC-UCS2","1"
"src.main.resources.Resources.cmap.GBKp-EUC-V","1"
"pdfbox.src.test.resources.input.PDFBOX-3498-Y5TLCWTIAE3FYDVJTV2TXRZGXLEDUNSW_pdf_txt","1"
"pdfbox.src.test.resources.input.PDFBOX-3833-reduced_pdf-sorted_txt","1"
"pdfbox.src.test.resources.input.PDFBOX-3061-092465-reduced_pdf_txt","1"
"pdfbox.src.test.resources.input.PDFBOX-3498-Y5TLCWTIAE3FYDVJTV2TXRZGXLEDUNSW_pdf-sorted_txt","1"
"pdfbox.src.test.resources.input.PDFBOX-3061-092465-reduced_pdf-sorted_txt","1"
"pdfbox.src.test.resources.input.PDFBOX-3067-negativeTf_pdf-sorted_txt","1"
"pdfbox.src.test.resources.input.PDFBOX-3123-ADSFWTRB3HBZBZKEVESVTBRZC2MNKZF5_reduced_pdf_txt","1"
"pdfbox.src.test.resources.input.PDFBOX-3123-ADSFWTRB3HBZBZKEVESVTBRZC2MNKZF5_reduced_pdf-sorted_txt","1"
"pdfbox.src.test.resources.input.PDFBOX-3067-negativeTf_pdf_txt","1"
"pdfbox.src.test.resources.input.PDFBOX-3833-reduced_pdf_txt","1"
"src.main.java.org.pdfbox.pdmodel.font.package_html","0"
"src.main.java.org.pdfbox.package_html","0"
"src.main.java.org.pdfbox.pdmodel.interactive.action.package_html","0"
"src.test.java.test.pdfbox.pdmodel.package_html","0"
"src.main.java.org.apache.pdfbox.pdmodel.graphics.package_html","0"
"src.main.java.org.apache.pdfbox.examples.package_html","0"
"src.main.java.org.apache.pdfbox.pdmodel.font.package_html","0"
"src.main.java.org.pdfbox.pdmodel.package_html","0"
"src.test.resources.input.rendering.source_pdf","0"
"src.main.java.org.pdfbox.pdmodel.common.function.package_html","0"
"src.main.java.org.apache.pdfbox.pdfwriter.package_html","0"
"pdfbox.pdfbox_war.index_html","0"
"src.site.resources.images.project_svg","0"
"src.main.java.org.apache.pdfbox.examples.util.package_html","0"
"pdfbox.pdfbox_war.highlight_jsp","0"
"src.main.java.org.pdfbox.encoding.package_html","0"
"pdfbox.pdfbox_war.bookmarks_xml","0"
"src.main.java.org.apache.pdfbox.searchengine.package_html","0"
"src.main.java.org.apache.pdfbox.pdfviewer.package_html","0"
"src.main.java.org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.package_html","0"
"src.main.java.org.pdfbox.searchengine.package_html","0"
"src.main.java.org.pdfbox.pdmodel.fdf.package_html","0"
"src.main.java.org.apache.pdfbox.pdmodel.interactive.documentnavigation.package_html","0"
"pdfbox.src.main.java.org.apache.pdfbox.ExportXFDF_java","0"
"src.main.java.org.apache.pdfbox.pdmodel.common.filespecification.package_html","0"
"src.main.java.org.pdfbox.pdmodel.common.filespecification.package_html","0"
"src.main.java.org.pdfbox.pdmodel.text.package_html","0"
"src.main.java.org.apache.pdfbox.pdmodel.interactive.documentnavigation.outline.package_html","0"
"src.main.java.org.apache.pdfbox.pdmodel.interactive.digitalsignature.package_html","0"
"pdfbox.src.main.java.org.apache.pdfbox.ant.package_html","0"
"pdfbox.src.main.java.org.apache.pdfbox.util.operator.package_html","0"
"src.main.java.org.apache.pdfbox.encryption.package_html","0"
"ant.src.main.java.org.apache.pdfbox.ant.package_html","0"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.graphics.xobject.package_html","0"
"src.main.java.org.apache.pdfbox.examples.fdf.package_html","0"
"src.main.java.org.pdfbox.io.package_html","0"
"pdfbox.src.main.resources.Resources.FontMapping_properties","0"
"src.test.java.org.apache.pdfbox.pdmodel.interactive.form.package_html","0"
"src.main.java.org.pdfbox.cos.package_html","0"
"src.main.java.org.pdfbox.pdmodel.graphics.package_html","0"
"src.main.java.org.pdfbox.examples.pdmodel.package_html","0"
"src.test.java.org.apache.pdfbox.encryption.package_html","0"
"src.main.java.org.apache.pdfbox.cos.package_html","0"
"src.main.java.org.apache.pdfbox.pdmodel.interactive.viewerpreferences.package_html","0"
"src.main.java.org.apache.pdfbox.pdmodel.documentinterchange.prepress.package_html","0"
"src.test.java.org.apache.pdfbox.package_html","0"
"src.main.java.org.pdfbox.pdmodel.common.package_html","0"
"src.main.java.org.pdfbox.pdmodel.interactive.documentnavigation.destination.package_html","0"
"src.main.java.org.apache.pdfbox.pdmodel.interactive.annotation.package_html","0"
"src.main.java.org.pdfbox.pdmodel.graphics.color.package_html","0"
"src.main.java.org.pdfbox.util.operator.package_html","0"
"src.main.java.org.apache.pdfbox.filter.package_html","0"
"pdfbox.src.main.java.org.apache.pdfbox.ant.PDFToTextTask_java","0"
"src.main.java.org.apache.pdfbox.pdmodel.interactive.action.type.package_html","0"
"src.main.java.org.pdfbox.pdmodel.interactive.documentnavigation.outline.package_html","0"
"src.main.java.org.pdfbox.examples.signature.package_html","0"
"src.test.java.org.apache.pdfbox.util.package_html","0"
"src.main.java.org.apache.pdfbox.pdmodel.common.package_html","0"
"src.main.java.org.apache.pdfbox.util.operator.pagedrawer.package_html","0"
"src.test.java.test.pdfbox.filter.package_html","0"
"src.main.java.org.pdfbox.pdmodel.interactive.annotation.package_html","0"
"src.main.java.org.apache.pdfbox.pdmodel.graphics.color.package_html","0"
"src.main.java.org.apache.pdfbox.exceptions.package_html","0"
"src.main.java.org.apache.pdfbox.pdmodel.interactive.documentnavigation.destination.package_html","0"
"src.site.xdoc.userguide.faq_xml","0"
"src.main.java.org.pdfbox.examples.fdf.package_html","0"
"src.main.java.org.apache.pdfbox.pdmodel.text.package_html","0"
"src.main.java.org.pdfbox.pdmodel.edit.package_html","0"
"src.main.java.org.pdfbox.pdmodel.interactive.viewerpreferences.package_html","0"
"src.main.java.org.pdfbox.pdmodel.encryption.package_html","0"
"pdfbox.src.main.java.org.apache.pdfbox.ImportXFDF_java","0"
"src.test.java.org.apache.pdfbox.pdmodel.package_html","0"
"src.main.java.org.pdfbox.pdfviewer.package_html","0"
"src.main.java.org.pdfbox.filter.package_html","0"
"src.main.java.org.apache.pdfbox.examples.pdmodel.package_html","0"
"src.main.java.org.apache.pdfbox.examples.signature.package_html","0"
"src.main.java.org.apache.pdfbox.pdmodel.interactive.form.package_html","0"
"src.main.java.org.apache.pdfbox.encoding.package_html","0"
"pdfbox.src.main.resources.Resources.PDFTextStripper_properties","0"
"src.main.java.org.apache.pdfbox.pdmodel.common.function.package_html","0"
"src.main.java.org.apache.pdfbox.pdmodel.encryption.package_html","0"
"src.test.java.test.pdfbox.util.package_html","0"
"src.main.java.org.pdfbox.util.operator.pagedrawer.package_html","0"
"src.main.java.org.apache.pdfbox.persistence.util.package_html","0"
"src.main.java.org.pdfbox.pdmodel.graphics.predictor.package_html","0"
"src.main.java.org.apache.pdfbox.package_html","0"
"pdfbox.src.main.java.org.apache.pdfbox.searchengine.lucene.package_html","0"
"src.test.resources.input.rendering.FANTASTICCMYK_ai","0"
"src.test.java.test.pdfbox.encryption.package_html","0"
"src.main.java.org.apache.pdfbox.pdmodel.fdf.package_html","0"
"src.main.java.org.apache.pdfbox.pdmodel.graphics.predictor.package_html","0"
"src.main.java.org.pdfbox.examples.util.package_html","0"
"src.test.java.org.apache.pdfbox.cos.package_html","0"
"src.main.java.org.pdfbox.pdmodel.interactive.pagenavigation.package_html","0"
"src.main.java.org.pdfbox.pdfwriter.package_html","0"
"src.main.java.org.pdfbox.util.package_html","0"
"src.main.java.org.pdfbox.pdmodel.documentinterchange.logicalstructure.package_html","0"
"src.main.java.org.pdfbox.searchengine.lucene.package_html","0"
"pdfbox.src.main.java.org.apache.pdfbox.ImportFDF_java","0"
"src.test.java.org.apache.pdfbox.filter.package_html","0"
"pdfbox.pdfbox_war.WEB-INF.web_xml","0"
"src.main.java.org.pdfbox.persistence.util.package_html","0"
"src.main.java.org.apache.pdfbox.util.operator.package_html","0"
"src.main.java.org.pdfbox.pdmodel.interactive.documentnavigation.package_html","0"
"src.main.java.org.pdfbox.examples.persistence.package_html","0"
"src.test.java.test.pdfbox.pdfparser.package_html","0"
"src.main.java.org.apache.pdfbox.pdmodel.edit.package_html","0"
"src.main.java.org.pdfbox.examples.package_html","0"
"src.main.java.org.pdfbox.pdmodel.documentinterchange.prepress.package_html","0"
"src.main.java.org.apache.pdfbox.examples.persistence.package_html","0"
"src.main.java.org.apache.pdfbox.pdmodel.interactive.pagenavigation.package_html","0"
"src.main.java.org.pdfbox.encryption.package_html","0"
"pdfbox.src.main.java.org.apache.pdfbox.ExportFDF_java","0"
"src.test.java.test.pdfbox.pdmodel.interactive.form.package_html","0"
"src.site.resources.images.group_svg","0"
"src.main.java.org.pdfbox.pdmodel.interactive.form.package_html","0"
"src.main.java.org.apache.pdfbox.pdfparser.package_html","0"
"src.test.resources.input.rendering.ARCHIVERGB_ai","0"
"src.main.java.org.pdfbox.pdmodel.graphics.xobject.package_html","0"
"src.main.java.org.apache.pdfbox.pdmodel.interactive.action.package_html","0"
"pdfbox.src.main.resources.Resources.PDFMarkedContentExtractor_properties","0"
"src.main.java.org.apache.pdfbox.util.package_html","0"
"src.test.java.test.pdfbox.cos.package_html","0"
"src.main.java.org.apache.pdfbox.searchengine.lucene.package_html","0"
"src.main.java.org.apache.pdfbox.io.package_html","0"
"src.test.resources.input.rendering.26101_Colors_ai","0"
"src.main.java.org.apache.pdfbox.pdmodel.graphics.xobject.package_html","0"
"src.test.java.org.apache.pdfbox.pdfparser.package_html","0"
"src.main.java.org.pdfbox.pdmodel.interactive.action.type.package_html","0"
"src.main.java.org.pdfbox.pdmodel.interactive.digitalsignature.package_html","0"
"pdfbox.src.main.java.org.apache.pdfbox.pdfviewer.PageWrapper_java","0"
"src.main.java.org.apache.pdfbox.pdmodel.package_html","0"
"src.test.resources.input.rendering.HOTRODCMYK_ai","0"
"src.test.java.test.pdfbox.package_html","0"
"src.main.java.org.pdfbox.pdfparser.package_html","0"
"src.main.java.org.pdfbox.exceptions.package_html","0"
"fontbox.src.main.resources.org.apache.fontbox.cmap.UniJIS-UCS2-V","0"
"fontbox.src.main.resources.org.apache.fontbox.cmap.UniJIS-UCS2-H","0"
"xmpbox.src.test.resources.org.apache.xmpbox.parser.AltBagSeqTest_xml","0"
"pdfbox.src.test.java.org.apache.pdfbox.pdmodel.interactive.form.package_html","0"
"fontbox.src.main.resources.org.apache.fontbox.cmap.GBK2K-V","0"
"fontbox.src.main.resources.org.apache.fontbox.cmap.GBK2K-H","0"
"fontbox.src.main.resources.org.apache.fontbox.cmap.Adobe-Korea1-UCS2","0"
"fontbox.src.main.resources.org.apache.fontbox.cmap.EUC-V","0"
"fontbox.src.main.resources.org.apache.fontbox.cmap.EUC-H","0"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.documentinterchange.prepress.package_html","0"
"pdfbox.src.test.java.org.apache.pdfbox.pdmodel.package_html","0"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.common.function.package_html","0"
"fontbox.src.main.resources.org.apache.fontbox.cmap.Adobe-Japan2-0","0"
"fontbox.src.main.resources.org.apache.fontbox.cmap.Adobe-Japan1-0","0"
"fontbox.src.main.resources.org.apache.fontbox.cmap.Adobe-Japan1-2","0"
"fontbox.src.main.resources.org.apache.fontbox.cmap.Adobe-Japan1-1","0"
"fontbox.src.main.resources.org.apache.fontbox.cmap.Adobe-Japan1-4","0"
"fontbox.src.main.resources.org.apache.fontbox.cmap.Adobe-Japan1-3","0"
"fontbox.src.main.resources.org.apache.fontbox.cmap.Adobe-Japan1-6","0"
"fontbox.src.main.resources.org.apache.fontbox.cmap.Adobe-Japan1-5","0"
"pdfbox.src.test.java.org.apache.pdfbox.package_html","0"
"fontbox.src.main.resources.org.apache.fontbox.cmap.Adobe-Korea1-0","0"
"fontbox.src.main.resources.org.apache.fontbox.cmap.Adobe-Korea1-1","0"
"fontbox.src.main.resources.org.apache.fontbox.cmap.Adobe-Korea1-2","0"
"pdfbox.src.test.resources.input.rendering.source_pdf","0"
"fontbox.src.main.resources.org.apache.fontbox.cmap.UniCNS-UCS2-H","0"
"fontbox.src.main.resources.org.apache.fontbox.cmap.UniCNS-UCS2-V","0"
"fontbox.src.main.resources.org.apache.fontbox.cmap.90pv-RKSJ-V","0"
"fontbox.src.main.resources.org.apache.fontbox.cmap.90pv-RKSJ-H","0"
"pdfbox.src.main.java.org.apache.pdfbox.contentstream.operator.graphics.package_html","0"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.documentnavigation.package_html","0"
"xmpbox.src.test.resources.org.apache.xmpbox.valueTypeDescription_xml","0"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.encryption.package_html","0"
"fontbox.src.main.resources.org.apache.fontbox.cmap.Adobe-CNS1-0","0"
"fontbox.src.main.resources.org.apache.fontbox.cmap.Adobe-CNS1-2","0"
"fontbox.src.main.resources.org.apache.fontbox.cmap.Adobe-CNS1-1","0"
"fontbox.src.main.resources.org.apache.fontbox.cmap.Adobe-CNS1-4","0"
"fontbox.src.main.resources.org.apache.fontbox.cmap.Adobe-CNS1-3","0"
"fontbox.src.main.resources.org.apache.fontbox.cmap.Adobe-CNS1-6","0"
"fontbox.src.main.resources.org.apache.fontbox.cmap.Adobe-CNS1-5","0"
"pdfbox.src.main.java.org.apache.pdfbox.cos.package_html","0"
"xmpbox.src.test.resources.org.apache.xmpbox.parser.structured_recursive_xml","0"
"fontbox.src.main.resources.org.apache.fontbox.cmap.ETen-B5-V","0"
"fontbox.src.main.resources.org.apache.fontbox.cmap.UniGB-UTF16-H","0"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.viewerpreferences.package_html","0"
"fontbox.src.main.resources.org.apache.fontbox.cmap.UniGB-UTF16-V","0"
"fontbox.src.main.resources.org.apache.fontbox.cmap.ETen-B5-H","0"
"pdfbox.src.main.resources.org.apache.pdfbox.resources.ttf.LiberationSans-Regular_ttf","0"
"fontbox.src.main.resources.org.apache.fontbox.cmap.UniJIS-UTF16-V","0"
"xmpbox.src.test.resources.org.apache.xmpbox.parser.isartorStyleXMPOK_xml","0"
"fontbox.src.main.resources.org.apache.fontbox.cmap.UniJIS-UTF16-H","0"
"fontbox.src.main.resources.org.apache.fontbox.cmap.90msp-RKSJ-V","0"
"fontbox.src.main.resources.org.apache.fontbox.cmap.90msp-RKSJ-H","0"
"fontbox.src.main.resources.org.apache.fontbox.cmap.UniCNS-UTF16-V","0"
"fontbox.src.main.resources.org.apache.fontbox.cmap.UniCNS-UTF16-H","0"
"fontbox.src.main.resources.org.apache.fontbox.cmap.Adobe-GB1-UCS2","0"
"fontbox.src.main.resources.org.apache.fontbox.cmap.KSCms-UHC-H","0"
"fontbox.src.main.resources.org.apache.fontbox.cmap.KSCms-UHC-V","0"
"fontbox.src.main.resources.org.apache.fontbox.cmap.83pv-RKSJ-H","0"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.action.package_html","0"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.graphics.color.package_html","0"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.documentnavigation.outline.package_html","0"
"fontbox.src.main.resources.org.apache.fontbox.cmap.CNS-EUC-V","0"
"fontbox.src.main.resources.org.apache.fontbox.cmap.CNS-EUC-H","0"
"fontbox.src.main.resources.org.apache.fontbox.cmap.Adobe-Japan1-UCS2","0"
"fontbox.src.main.resources.org.apache.fontbox.cmap.KSC-EUC-H","0"
"fontbox.src.main.resources.org.apache.fontbox.cmap.KSC-EUC-V","0"
"tools.src.test.resources.input.ImageIOUtil.JPXTestCMYK_pdf","0"
"xmpbox.src.test.resources.org.apache.xmpbox.parser.empty_list_xml","0"
"pdfbox.src.main.java.org.apache.pdfbox.pdfwriter.package_html","0"
"fontbox.src.main.resources.org.apache.fontbox.cmap.GBKp-EUC-V","0"
"fontbox.src.main.resources.org.apache.fontbox.cmap.GBKp-EUC-H","0"
"fontbox.src.main.resources.org.apache.fontbox.cmap.GB-EUC-H","0"
"fontbox.src.main.resources.org.apache.fontbox.cmap.GB-EUC-V","0"
"pdfbox.src.main.java.org.apache.pdfbox.util.package_html","0"
"xmpbox.src.test.resources.org.apache.xmpbox.propertiesDescription_xml","0"
"fontbox.src.main.resources.org.apache.fontbox.cmap.GBpc-EUC-H","0"
"fontbox.src.main.resources.org.apache.fontbox.cmap.GBpc-EUC-V","0"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.documentnavigation.destination.package_html","0"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.package_html","0"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.font.package_html","0"
"pdfbox.src.test.resources.input.rendering.FANTASTICCMYK_ai","0"
"fontbox.src.main.resources.org.apache.fontbox.cmap.Identity-V","0"
"pdfbox.src.main.java.org.apache.pdfbox.pdfparser.package_html","0"
"fontbox.src.main.resources.org.apache.fontbox.cmap.Identity-H","0"
"pdfbox.src.main.java.org.apache.pdfbox.filter.package_html","0"
"fontbox.src.main.resources.org.apache.fontbox.cmap.UniKS-UCS2-H","0"
"fontbox.src.main.resources.org.apache.fontbox.cmap.UniKS-UCS2-V","0"
"fontbox.src.main.resources.org.apache.fontbox.cmap.UniGB-UCS2-H","0"
"fontbox.src.main.resources.org.apache.fontbox.cmap.UniGB-UCS2-V","0"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.fdf.package_html","0"
"examples.src.main.resources.org.apache.pdfbox.examples.interactive.form.FillFormField_pdf","0"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.graphics.image.package_html","0"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.common.filespecification.package_html","0"
"fontbox.src.main.resources.org.apache.fontbox.cmap.Add-RKSJ-V","0"
"fontbox.src.main.resources.org.apache.fontbox.cmap.Add-RKSJ-H","0"
"pdfbox.src.test.resources.input.rendering.26101_Colors_ai","0"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.documentinterchange.markedcontent.package_html","0"
"fontbox.src.main.resources.org.apache.fontbox.cmap.KSCms-UHC-HW-V","0"
"fontbox.src.main.resources.org.apache.fontbox.cmap.KSCms-UHC-HW-H","0"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.package_html","0"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.digitalsignature.package_html","0"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.measurement.package_html","0"
"xmpbox.src.test.resources.org.apache.xmpbox.parser.ThumbisartorStyle_xml","0"
"pdfbox.src.test.java.org.apache.pdfbox.encryption.package_html","0"
"fontbox.src.main.resources.org.apache.fontbox.cmap.Adobe-CNS1-UCS2","0"
"fontbox.src.main.resources.org.apache.fontbox.cmap.GBK-EUC-V","0"
"fontbox.src.main.resources.org.apache.fontbox.cmap.GBK-EUC-H","0"
"fontbox.src.main.resources.org.apache.fontbox.cmap.HKscs-B5-V","0"
"fontbox.src.main.resources.org.apache.fontbox.cmap.HKscs-B5-H","0"
"fontbox.src.main.resources.org.apache.fontbox.cmap.KSCpc-EUC-V","0"
"fontbox.src.main.resources.org.apache.fontbox.cmap.KSCpc-EUC-H","0"
"pdfbox.src.main.java.org.apache.pdfbox.io.package_html","0"
"fontbox.src.main.resources.org.apache.fontbox.cmap.B5pc-V","0"
"fontbox.src.main.resources.org.apache.fontbox.cmap.B5pc-H","0"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.pagenavigation.package_html","0"
"fontbox.src.main.resources.org.apache.fontbox.cmap.Ext-RKSJ-H","0"
"pdfbox.src.test.resources.input.rendering.HOTRODCMYK_ai","0"
"fontbox.src.main.resources.org.apache.fontbox.cmap.Ext-RKSJ-V","0"
"fontbox.src.main.resources.org.apache.fontbox.cmap.UniJIS-UCS2-HW-V","0"
"fontbox.src.main.resources.org.apache.fontbox.cmap.UniJIS-UCS2-HW-H","0"
"fontbox.src.main.resources.org.apache.fontbox.cmap.ETenms-B5-V","0"
"fontbox.src.main.resources.org.apache.fontbox.cmap.ETenms-B5-H","0"
"pdfbox.src.main.java.org.apache.pdfbox.contentstream.operator.package_html","0"
"pdfbox.src.test.java.org.apache.pdfbox.pdfparser.package_html","0"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.annotation.package_html","0"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.common.package_html","0"
"fontbox.src.main.resources.org.apache.fontbox.cmap.UniKS-UTF16-V","0"
"tools.src.test.resources.input.ImageIOUtil.JPXTestRGB_pdf","0"
"fontbox.src.main.resources.org.apache.fontbox.cmap.90ms-RKSJ-H","0"
"fontbox.src.main.resources.org.apache.fontbox.cmap.Adobe-GB1-5","0"
"fontbox.src.main.resources.org.apache.fontbox.cmap.Adobe-GB1-4","0"
"fontbox.src.main.resources.org.apache.fontbox.cmap.Adobe-GB1-3","0"
"fontbox.src.main.resources.org.apache.fontbox.cmap.Adobe-GB1-2","0"
"fontbox.src.main.resources.org.apache.fontbox.cmap.Adobe-GB1-1","0"
"fontbox.src.main.resources.org.apache.fontbox.cmap.Adobe-GB1-0","0"
