"FileName","TargetIssueFreq","TargetCommitFreq","TargetChurn","ChangeFreq","ChangeChurn","Clique","Crossing","isCenter","ModularityViolation","PackageCycle","UnhealthyInheritance","UnstableInterface","isUnstableInterface"
"pdfbox.src.test.java.org.apache.pdfbox.pdmodel.common.PDStreamTest_java","0","0","0","2","108","0","0","false","0","0","0","0","false"
"xmpbox.src.main.java.org.apache.xmpbox.type.ResourceEventType_java","0","0","0","3","197","1","4","false","3","1","1","15","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDAttributeObject_java","0","0","0","10","833","1","1","true","1","1","3","0","false"
"debugger.src.main.java.org.apache.pdfbox.debugger.colorpane.DeviceNTableModel_java","0","0","0","1","2","0","0","false","0","0","0","0","false"
"preflight.src.main.java.org.apache.pdfbox.preflight.font.container.Type1Container_java","0","0","0","8","467","0","2","false","5","0","0","8","false"
"examples.src.main.java.org.apache.pdfbox.examples.pdmodel.CreateGradientShadingPDF_java","0","0","0","16","378","0","1","false","4","0","5","1","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDPropBuild_java","0","0","0","5","191","0","0","false","1","0","1","1","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.common.function.PDFunction_java","0","0","0","17","506","1","3","true","6","0","2","7","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.font.FontProvider_java","0","0","0","4","196","0","0","false","3","0","1","4","false"
"examples.src.main.java.org.apache.pdfbox.examples.pdmodel.CreateBookmarks_java","0","0","0","10","158","0","1","false","3","0","2","1","false"
"pdfbox.src.test.java.org.apache.pdfbox.util.TestHexUtil_java","0","0","0","1","87","0","0","false","0","0","0","0","false"
"fontbox.src.main.java.org.apache.fontbox.ttf.GlyfDescript_java","0","0","0","4","138","0","0","false","1","0","2","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.action.PDActionImportData_java","0","0","0","2","77","1","0","false","1","0","1","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.form.FieldUtils_java","0","0","0","10","271","0","1","false","1","0","0","1","false"
"pdfbox.src.main.java.org.apache.pdfbox.util.filetypedetector.FileType_java","0","0","0","1","57","0","0","false","0","0","0","0","false"
"examples.src.main.java.org.apache.pdfbox.examples.interactive.form.CreateCheckBox_java","0","0","0","0","0","0","0","false","0","0","4","0","false"
"xmpbox.src.test.java.org.apache.xmpbox.schema.BasicJobTicketSchemaTest_java","0","0","0","5","270","0","3","false","3","0","0","15","false"
"xmpbox.src.main.java.org.apache.xmpbox.type.GPSCoordinateType_java","0","0","0","1","34","0","0","false","0","1","0","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.rendering.GroupGraphics_java","0","0","0","0","0","0","0","false","0","0","0","0","false"
"pdfbox.src.test.java.org.apache.pdfbox.cos.TestCOSInteger_java","0","0","0","6","249","0","0","false","1","0","2","1","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.fdf.FDFAnnotationHighlight_java","0","0","0","4","23","1","1","false","2","0","1","2","false"
"fontbox.src.main.java.org.apache.fontbox.type1.Type1Font_java","0","0","0","10","814","1","1","false","5","1","2","4","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.Revisions_java","0","0","0","6","23","0","0","false","9","0","0","11","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDUserProperty_java","0","0","0","11","662","1","0","false","1","0","1","0","false"
"fontbox.src.main.java.org.apache.fontbox.ttf.VerticalHeaderTable_java","0","0","0","2","217","1","1","false","1","0","1","0","false"
"preflight.src.main.java.org.apache.pdfbox.preflight.font.FontValidator_java","0","0","0","7","219","1","5","true","4","0","1","14","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.common.function.type4.ArithmeticOperators_java","0","0","0","3","414","1","0","false","2","0","1","1","false"
"pdfbox.src.main.java.org.apache.pdfbox.multipdf.PageExtractor_java","0","0","0","4","40","0","0","false","0","0","0","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.documentinterchange.prepress.PDBoxStyle_java","0","0","0","8","75","0","1","false","6","0","0","6","false"
"preflight.src.test.java.org.apache.pdfbox.preflight.TestValidDirectory_java","0","0","0","8","366","0","2","false","5","0","1","13","false"
"pdfbox.src.main.java.org.apache.pdfbox.contentstream.operator.text.EndText_java","0","0","0","1","6","0","0","false","0","1","0","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.action.PDActionFactory_java","0","0","0","6","147","1","3","true","1","0","1","3","true"
"pdfbox.src.main.java.org.apache.pdfbox.contentstream.operator.DrawObject_java","0","0","0","7","49","0","4","false","4","1","0","5","false"
"pdfbox.src.main.java.org.apache.pdfbox.printing.PDFPrintable_java","1","1","10","6","277","0","0","false","0","0","0","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.contentstream.operator.graphics.FillEvenOddAndStrokePath_java","0","0","0","3","7","1","0","false","1","1","0","1","false"
"debugger.src.main.java.org.apache.pdfbox.debugger.streampane.tooltip.KToolTip_java","0","0","0","2","11","1","0","false","1","0","0","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.filter.ASCII85InputStream_java","0","0","0","4","20","0","0","false","2","0","0","0","false"
"pdfbox.src.test.java.org.apache.pdfbox.io.TestRandomAccessBuffer_java","0","0","0","14","554","0","0","false","1","0","0","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.measurement.PDViewportDictionary_java","0","0","0","5","47","0","0","false","1","0","0","1","false"
"fontbox.src.main.java.org.apache.fontbox.ttf.CmapSubtable_java","3","6","221","23","444","1","2","false","6","0","1","4","false"
"pdfbox.src.main.java.org.apache.pdfbox.contentstream.PDFStreamEngine_java","1","1","5","60","1264","1","10","true","7","11","7","17","true"
"pdfbox.src.main.java.org.apache.pdfbox.contentstream.operator.graphics.FillNonZeroAndStrokePath_java","0","0","0","1","4","1","0","false","0","1","0","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.graphics.form.PDTransparencyGroupAttributes_java","0","0","0","4","37","1","0","false","0","0","0","0","false"
"preflight.src.main.java.org.apache.pdfbox.preflight.process.StreamValidationProcess_java","0","0","0","16","953","1","3","false","4","2","0","12","false"
"examples.src.main.java.org.apache.pdfbox.examples.util.DrawPrintTextLocations_java","3","3","48","11","490","0","0","false","0","0","4","0","false"
"debugger.src.main.java.org.apache.pdfbox.debugger.streampane.tooltip.GToolTip_java","0","0","0","1","2","1","0","false","0","0","0","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.action.PDAnnotationAdditionalActions_java","0","0","0","8","28","1","1","false","4","0","0","2","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.encryption.ProtectionPolicy_java","0","0","0","3","7","0","0","false","1","1","1","1","false"
"tools.src.main.java.org.apache.pdfbox.tools.OverlayPDF_java","1","1","3","19","586","0","1","false","7","0","0","8","false"
"fontbox.src.main.java.org.apache.fontbox.cff.CFFStandardEncoding_java","0","0","0","5","833","0","0","false","2","0","0","0","false"
"xmpbox.src.main.java.org.apache.xmpbox.type.URIType_java","0","0","0","2","17","1","5","false","2","2","1","15","false"
"fontbox.src.main.java.org.apache.fontbox.cff.CFFCharset_java","0","0","0","5","230","0","1","false","4","0","1","1","false"
"pdfbox.src.main.java.org.apache.pdfbox.util.Vector_java","0","0","0","1","65","0","0","false","0","0","0","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.contentstream.operator.text.SetTextHorizontalScaling_java","0","0","0","2","19","0","0","false","1","1","0","0","false"
"pdfbox.src.test.java.org.apache.pdfbox.pdfwriter.COSWriterTest_java","0","0","0","0","0","0","0","false","0","0","0","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.graphics.shading.PDShadingType3_java","0","0","0","7","86","1","1","false","2","0","1","2","false"
"preflight.src.main.java.org.apache.pdfbox.preflight.annotation.MarkupAnnotationValidator_java","0","0","0","4","147","1","2","false","4","1","0","12","false"
"pdfbox.src.main.java.org.apache.pdfbox.contentstream.operator.color.SetStrokingDeviceRGBColor_java","0","0","0","4","12","0","0","false","1","1","3","2","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationTextMarkup_java","0","0","0","8","66","1","2","false","1","0","1","3","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.common.PDPageLabelRange_java","0","0","0","8","21","0","0","false","2","1","0","3","false"
"examples.src.main.java.org.apache.pdfbox.examples.pdmodel.AddMetadataFromDocInfo_java","0","0","0","10","183","0","0","false","3","0","0","0","false"
"examples.src.main.java.org.apache.pdfbox.examples.pdmodel.SuperimposePage_java","0","0","0","8","144","0","2","false","4","0","0","1","false"
"examples.src.main.java.org.apache.pdfbox.examples.interactive.form.CreateMultiWidgetsForm_java","0","0","0","3","320","0","0","false","1","0","4","0","false"
"debugger.src.main.java.org.apache.pdfbox.debugger.hexviewer.ASCIIPane_java","0","0","0","1","2","1","0","false","0","0","0","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.pagenavigation.PDTransitionDirection_java","0","0","0","2","75","0","0","false","0","0","0","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.form.PDListBox_java","0","0","0","20","446","1","5","true","3","0","1","6","false"
"pdfbox.src.test.java.org.apache.pdfbox.pdmodel.graphics.optionalcontent.TestOptionalContentGroups_java","1","1","12","16","334","0","5","false","10","0","1","14","false"
"xmpbox.src.test.java.org.apache.xmpbox.schema.PDFAIdentificationTest_java","0","0","0","3","58","0","5","false","3","0","1","15","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.digitalsignature.SigningSupport_java","0","0","0","2","66","1","0","false","0","1","0","0","false"
"examples.src.main.java.org.apache.pdfbox.examples.signature.ShowSignature_java","0","0","0","27","820","0","0","false","4","1","1","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.graphics.shading.Type4ShadingContext_java","0","0","0","30","1022","1","2","false","3","0","3","1","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.graphics.color.PDCIEDictionaryBasedColorSpace_java","0","0","0","1","169","1","0","false","0","0","2","0","false"
"fontbox.src.main.java.org.apache.fontbox.type1.Type1Lexer_java","1","1","31","8","579","0","0","false","1","0","0","0","false"
"examples.src.main.java.org.apache.pdfbox.examples.signature.cert.CRLVerifier_java","0","0","0","0","0","1","0","false","0","0","0","0","false"
"preflight.src.main.java.org.apache.pdfbox.preflight.annotation.TrapNetAnnotationValidator_java","0","0","0","3","140","1","2","false","4","1","1","12","false"
"preflight.src.main.java.org.apache.pdfbox.preflight.font.CIDType2FontValidator_java","0","0","0","4","84","1","5","false","4","0","3","6","false"
"examples.src.main.java.org.apache.pdfbox.examples.signature.CreateSignedTimestampBase_java","0","0","0","2","112","0","0","false","0","0","0","0","false"
"fontbox.src.main.java.org.apache.fontbox.util.autodetect.WindowsFontDirFinder_java","1","1","30","7","257","0","0","false","1","0","1","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.filter.Filter_java","2","2","12","12","182","1","3","false","0","1","1","5","true"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.form.AppearanceStyle_java","0","0","0","3","142","1","0","false","0","0","0","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.form.PDAcroForm_java","8","12","391","60","1675","1","19","true","7","2","5","18","true"
"examples.src.main.java.org.apache.pdfbox.examples.pdmodel.RubberStamp_java","0","0","0","9","142","0","1","false","4","0","0","1","false"
"debugger.src.main.java.org.apache.pdfbox.debugger.ui.ZoomMenu_java","0","0","0","3","43","0","0","false","0","1","1","0","false"
"fontbox.src.test.java.org.apache.fontbox.cff.Type1FontUtilTest_java","0","0","0","3","172","0","0","false","2","0","0","2","false"
"pdfbox.src.main.java.org.apache.pdfbox.filter.DecodeOptions_java","0","0","0","0","0","0","0","false","0","1","0","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.common.PDNameTreeNode_java","1","1","7","17","387","0","5","true","8","2","2","12","false"
"xmpbox.src.main.java.org.apache.xmpbox.xml.DomHelper_java","0","0","0","5","156","0","1","false","3","0","0","15","false"
"pdfbox.src.main.java.org.apache.pdfbox.cos.COSObject_java","0","0","0","10","138","1","8","true","3","2","2","10","false"
"debugger.src.main.java.org.apache.pdfbox.debugger.hexviewer.HexModelChangedEvent_java","0","0","0","1","2","0","0","false","0","0","0","0","false"
"debugger.src.main.java.org.apache.pdfbox.debugger.fontencodingpane.Type3Font_java","0","0","0","6","284","1","0","false","1","0","2","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.common.PDObjectStream_java","0","0","0","5","37","0","4","false","4","2","0","6","false"
"preflight.src.main.java.org.apache.pdfbox.preflight.font.CIDType0FontValidator_java","0","0","0","3","70","1","4","false","2","0","2","4","false"
"debugger.src.main.java.org.apache.pdfbox.debugger.ui.PDFTreeModel_java","0","0","0","3","8","1","0","false","1","1","1","0","false"
"fontbox.src.test.java.org.apache.fontbox.afm.AFMParserTest_java","0","0","0","0","0","0","0","false","0","0","0","0","false"
"fontbox.src.main.java.org.apache.fontbox.afm.AFMParser_java","0","0","0","17","1708","0","0","false","5","0","0","3","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.PDDocumentInformation_java","0","0","0","12","122","0","2","false","11","2","1","13","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdfwriter.ContentStreamWriter_java","0","0","0","15","122","1","3","false","11","0","1","13","false"
"xmpbox.src.main.java.org.apache.xmpbox.type.TypeMapping_java","1","1","18","13","1981","1","14","true","4","2","5","15","true"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.font.encoding.WinAnsiEncoding_java","1","2","20","9","492","1","4","false","1","0","1","2","false"
"pdfbox.src.main.java.org.apache.pdfbox.contentstream.operator.text.SetWordSpacing_java","0","0","0","2","17","0","0","false","0","1","0","0","false"
"xmpbox.src.main.java.org.apache.xmpbox.schema.XMPRightsManagementSchema_java","0","0","0","3","604","1","6","false","2","2","2","15","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDVisibleSigBuilder_java","2","6","54","46","1009","1","11","false","6","1","5","16","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.annotation.PDBorderEffectDictionary_java","0","0","0","4","54","0","0","false","1","0","0","2","false"
"pdfbox.src.main.java.org.apache.pdfbox.filter.Predictor_java","0","0","0","10","393","1","0","false","1","1","0","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.common.PDPageLabels_java","2","2","8","25","191","1","3","false","10","2","0","12","false"
"examples.src.main.java.org.apache.pdfbox.examples.util.PDFHighlighter_java","0","0","0","4","87","0","0","false","0","0","0","0","false"
"fontbox.src.main.java.org.apache.fontbox.cff.Type1CharStringParser_java","1","1","11","16","921","0","0","false","4","1","0","1","false"
"pdfbox.src.main.java.org.apache.pdfbox.contentstream.operator.state.SetLineMiterLimit_java","0","0","0","4","20","0","0","false","2","1","0","1","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.documentnavigation.outline.PDDocumentOutline_java","0","0","0","6","36","1","0","false","2","1","2","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.cos.COSUpdateInfo_java","0","0","0","3","49","0","0","false","0","0","1","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.graphics.color.PDDeviceColorSpace_java","0","0","0","1","40","1","0","false","0","0","1","0","false"
"fontbox.src.main.java.org.apache.fontbox.ttf.HeaderTable_java","0","0","0","6","341","1","2","false","3","0","1","3","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.graphics.shading.Vertex_java","0","0","0","7","91","0","0","false","2","0","0","1","false"
"xmpbox.src.main.java.org.apache.xmpbox.xml.DomXmpParser_java","3","4","45","27","3604","0","9","true","2","0","3","15","false"
"pdfbox.src.main.java.org.apache.pdfbox.contentstream.operator.state.Concatenate_java","0","0","0","4","29","0","2","false","3","1","0","1","false"
"pdfbox.src.main.java.org.apache.pdfbox.contentstream.operator.graphics.ShadingFill_java","0","0","0","2","9","1","0","false","1","1","0","0","false"
"preflight.src.main.java.org.apache.pdfbox.preflight.font.container.CIDType0Container_java","0","0","0","5","325","0","1","false","4","0","0","6","false"
"fontbox.src.main.java.org.apache.fontbox.util.Charsets_java","0","0","0","2","52","0","0","false","0","0","0","0","false"
"preflight.src.main.java.org.apache.pdfbox.preflight.exception.SyntaxValidationException_java","0","0","0","2","98","0","1","false","1","1","0","2","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.graphics.color.PDDeviceNAttributes_java","0","0","0","6","157","1","2","false","10","0","0","15","false"
"preflight.src.test.java.org.apache.pdfbox.preflight.TestPreflightPath_java","1","1","2","4","217","0","0","false","4","0","0","12","false"
"examples.src.main.java.org.apache.pdfbox.examples.signature.CreateSignature_java","0","0","0","35","1534","0","1","false","6","0","1","8","false"
"fontbox.src.main.java.org.apache.fontbox.ttf.CFFTable_java","0","0","0","3","86","0","1","false","1","0","1","1","false"
"pdfbox.src.test.java.org.apache.pdfbox.multipdf.PageExtractorTest_java","0","0","0","3","44","0","0","false","1","0","0","0","false"
"fontbox.src.main.java.org.apache.fontbox.ttf.KerningSubtable_java","2","2","19","9","439","0","0","false","1","0","0","0","false"
"preflight.src.test.java.org.apache.pdfbox.preflight.TestPreflightConfiguration_java","0","0","0","2","125","0","0","false","0","0","0","0","false"
"xmpbox.src.main.java.org.apache.xmpbox.type.BooleanType_java","0","0","0","3","146","1","5","false","2","2","1","15","false"
"debugger.src.main.java.org.apache.pdfbox.debugger.ui.Tree_java","0","0","0","7","344","0","0","false","1","2","1","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.PDPageContentStream_java","1","1","72","39","2139","1","9","true","5","10","1","11","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.font.UniUtil_java","0","0","0","3","53","0","0","false","0","0","0","0","false"
"xmpbox.src.main.java.org.apache.xmpbox.type.OECFType_java","0","0","0","2","53","1","0","false","1","1","1","0","false"
"fontbox.src.main.java.org.apache.fontbox.pfb.PfbParser_java","0","0","0","5","235","0","0","false","1","0","0","0","false"
"fontbox.src.main.java.org.apache.fontbox.ttf.NamingTable_java","2","2","15","16","542","1","2","false","6","0","1","3","false"
"pdfbox.src.test.java.org.apache.pdfbox.encryption.TestSymmetricKeyEncryption_java","1","1","5","22","1385","0","5","false","4","0","2","4","false"
"preflight.src.main.java.org.apache.pdfbox.preflight.utils.COSUtils_java","0","0","0","9","1356","0","4","false","4","2","3","12","true"
"preflight.src.main.java.org.apache.pdfbox.preflight.font.container.CIDType2Container_java","0","0","0","6","327","0","2","false","5","0","0","7","false"
"pdfbox.src.main.java.org.apache.pdfbox.util.Hex_java","0","0","0","5","197","0","1","false","0","1","0","1","false"
"preflight.src.test.java.org.apache.pdfbox.preflight.action.pdfa1b.TestHideAction_java","0","0","0","2","144","0","0","false","1","0","0","0","false"
"fontbox.src.main.java.org.apache.fontbox.type1.Type1Parser_java","7","9","136","28","1576","1","0","false","1","0","1","0","false"
"examples.src.main.java.org.apache.pdfbox.examples.pdmodel.AddMessageToEachPage_java","0","0","0","16","274","0","1","false","10","0","0","9","false"
"pdfbox.src.main.java.org.apache.pdfbox.printing.PDFPageable_java","0","0","0","5","229","0","0","false","0","0","0","0","false"
"xmpbox.src.main.java.org.apache.xmpbox.DateConverter_java","2","2","38","18","827","0","0","false","3","1","0","15","false"
"pdfbox.src.test.java.org.apache.pdfbox.pdmodel.TestPDDocument_java","2","2","46","19","587","0","2","false","5","0","0","8","false"
"xmpbox.src.test.java.org.apache.xmpbox.schema.XMPMediaManagementTest_java","0","0","0","4","81","0","5","false","3","0","1","15","false"
"preflight.src.main.java.org.apache.pdfbox.preflight.action.ThreadAction_java","0","0","0","3","179","1","3","false","4","1","1","12","false"
"examples.src.main.java.org.apache.pdfbox.examples.util.PrintTextColors_java","0","0","0","2","151","0","0","false","0","0","2","0","false"
"preflight.src.main.java.org.apache.pdfbox.preflight.content.ContentStreamException_java","0","0","0","2","99","0","0","false","4","0","0","12","false"
"pdfbox.src.main.java.org.apache.pdfbox.io.RandomAccessInputStream_java","0","0","0","1","96","0","0","false","0","1","0","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.printing.Orientation_java","0","0","0","1","2","0","0","false","0","0","0","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.measurement.PDMeasureDictionary_java","0","0","0","4","22","1","0","false","1","0","1","0","false"
"pdfbox.src.test.java.org.apache.pdfbox.pdfparser.EndstreamOutputStreamTest_java","0","0","0","4","192","0","0","false","0","0","0","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.graphics.shading.Type6ShadingPaint_java","0","0","0","7","116","1","0","false","2","0","0","1","false"
"pdfbox.src.test.java.org.apache.pdfbox.cos.TestCOSNumber_java","0","0","0","3","88","0","0","false","0","0","1","0","false"
"examples.src.main.java.org.apache.pdfbox.examples.signature.validation.CertInformationHelper_java","0","0","0","3","196","1","0","false","0","0","0","0","false"
"examples.src.main.java.org.apache.pdfbox.examples.pdmodel.AddAnnotations_java","0","0","0","7","359","0","0","false","1","0","3","0","false"
"xmpbox.src.test.java.org.apache.xmpbox.type.AbstractStructuredTypeTester_java","0","0","0","6","508","0","7","true","1","0","1","15","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.font.Subsetter_java","0","0","0","3","46","0","1","false","1","0","0","3","false"
"pdfbox.src.test.java.org.apache.pdfbox.pdmodel.font.TestFontEncoding_java","2","2","106","2","106","0","0","false","0","0","1","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.graphics.PDPostScriptXObject_java","0","0","0","2","42","1","2","false","2","0","1","5","false"
"xmpbox.src.main.java.org.apache.xmpbox.type.AgentNameType_java","0","0","0","2","15","1","6","false","2","2","1","15","false"
"examples.src.main.java.org.apache.pdfbox.examples.interactive.form.package-info_java","0","0","0","1","23","0","0","false","0","0","0","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.font.encoding.StandardEncoding_java","0","0","0","6","331","1","4","false","1","0","1","2","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.action.PDTargetDirectory_java","0","0","0","0","0","0","0","false","0","0","0","0","false"
"pdfbox.src.test.java.org.apache.pdfbox.pdmodel.graphics.color.PDLabTest_java","0","0","0","2","95","0","0","false","0","0","1","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationFileAttachment_java","0","0","0","6","41","1","2","false","1","0","1","2","false"
"fontbox.src.main.java.org.apache.fontbox.ttf.DigitalSignatureTable_java","0","0","0","3","39","0","1","false","3","0","1","2","false"
"pdfbox.src.test.java.org.apache.pdfbox.pdmodel.interactive.form.PDTextFieldTest_java","0","0","0","6","94","0","4","false","3","0","3","4","false"
"pdfbox.src.main.java.org.apache.pdfbox.io.ScratchFile_java","0","0","0","12","969","1","2","false","0","1","0","2","false"
"pdfbox.src.main.java.org.apache.pdfbox.contentstream.operator.graphics.StrokePath_java","0","0","0","1","4","1","0","false","0","1","0","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.PDPageTree_java","1","1","4","18","1698","1","3","false","2","2","1","6","false"
"preflight.src.main.java.org.apache.pdfbox.preflight.graphic.StandardColorSpaceHelper_java","0","0","0","19","1404","1","5","false","4","1","1","19","false"
"pdfbox.src.test.java.org.apache.pdfbox.pdmodel.PageLayoutTest_java","1","1","46","2","48","0","0","false","0","0","0","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.contentstream.operator.text.SetTextLeading_java","0","0","0","1","6","0","0","false","0","1","0","0","false"
"fontbox.src.main.java.org.apache.fontbox.ttf.GlyfCompositeDescript_java","1","1","4","15","1759","1","1","false","1","0","1","1","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.graphics.shading.TriangleBasedShadingContext_java","1","2","17","21","614","1","2","true","1","0","2","1","false"
"examples.src.main.java.org.apache.pdfbox.examples.pdmodel.CreateBlankPDF_java","0","0","0","8","207","0","1","false","5","0","0","7","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.fdf.XMLUtil_java","0","0","0","8","72","0","1","false","1","0","0","1","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.font.Standard14Fonts_java","0","0","0","7","195","1","2","false","1","0","0","0","false"
"fontbox.src.main.java.org.apache.fontbox.afm.Ligature_java","0","0","0","2","65","0","0","false","1","0","0","2","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.common.function.type4.Parser_java","0","0","0","7","345","0","0","false","1","0","0","0","false"
"fontbox.src.main.java.org.apache.fontbox.cff.CharStringHandler_java","1","2","10","8","169","0","0","false","4","0","0","1","false"
"pdfbox.src.test.java.org.apache.pdfbox.util.TestQuickSort_java","0","0","0","3","100","0","0","false","0","0","0","0","false"
"pdfbox.src.test.java.org.apache.pdfbox.pdmodel.interactive.annotation.package-info_java","0","0","0","1","21","0","0","false","0","0","0","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.font.FontMapperImpl_java","4","5","30","10","759","1","0","false","2","0","5","0","false"
"examples.src.main.java.org.apache.pdfbox.examples.interactive.form.CreateSimpleForm_java","1","1","20","6","254","0","0","false","1","0","4","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDDefaultAttributeObject_java","0","0","0","5","412","1","1","false","2","0","3","1","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.font.PDType1FontEmbedder_java","0","0","0","13","441","1","4","false","6","1","1","10","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationUnknown_java","0","0","0","3","9","0","1","false","1","0","1","2","false"
"preflight.src.main.java.org.apache.pdfbox.preflight.action.GoToRemoteAction_java","0","0","0","7","258","1","3","false","4","1","2","12","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSeedValueCertificate_java","0","0","0","4","757","0","0","false","0","0","1","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.form.PDComboBox_java","0","0","0","23","478","1","4","false","3","0","1","7","false"
"debugger.src.main.java.org.apache.pdfbox.debugger.streampane.StreamPane_java","0","0","0","4","48","1","0","false","1","1","2","0","false"
"preflight.src.main.java.org.apache.pdfbox.preflight.xobject.XObjImageValidator_java","0","0","0","7","430","1","2","false","3","0","2","12","false"
"examples.src.main.java.org.apache.pdfbox.examples.pdmodel.ExtractTTFFonts_java","0","0","0","18","608","0","10","false","6","0","1","13","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.PDDocumentCatalog_java","1","1","9","33","838","1","10","true","10","7","3","18","false"
"fontbox.src.main.java.org.apache.fontbox.cff.Type1CharString_java","2","4","61","18","862","0","0","false","5","1","2","1","false"
"tools.src.main.java.org.apache.pdfbox.tools.ExportFDF_java","0","0","0","7","31","0","0","false","3","0","0","0","false"
"xmpbox.src.main.java.org.apache.xmpbox.schema.XMPageTextSchema_java","0","0","0","2","61","1","0","false","1","2","1","0","false"
"preflight.src.main.java.org.apache.pdfbox.preflight.font.container.TrueTypeContainer_java","0","0","0","8","778","0","2","false","4","0","0","8","false"
"xmpbox.src.test.java.org.apache.xmpbox.schema.XmpRightsSchemaTest_java","0","0","0","3","70","0","4","false","3","0","1","15","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.PDStructureElementNameTreeNode_java","0","0","0","2","64","1","0","false","0","2","1","0","false"
